Restaurant,Food,Category,Calories,Total Fat (g),Saturated Fat (g),Sodium (mg),Carbs (g),Sugar (g),Protein (g),Fiber (g),Has_wheat,Has_soy,Has_milk,Has_egg,Has_peanut,Has_treenut,Has_fish,Has_shellfish,Has_sesame
Panera,Mediterranean Chicken Greens with Grains,Entree,670,41,8,1310,43,6,35,7,2,0,2,0,0,0,0,0,2
Panera,Caesar Salad,Entree,420,30,8,870,24,4,12,4,2,0,2,2,0,0,2,0,0
Panera,Chicken Caesar Salad,Entree,540,32,9,1370,26,5,36,5,2,0,2,2,0,0,2,0,0
Panera,Asian Sesame Chicken Salad,Entree,440,24,3.5,950,28,6,31,7,2,0,0,0,0,2,0,0,2
Panera,Southwest Chicken Ranch Salad,Entree,670,47,7,990,36,10,30,11,0,0,2,2,0,0,0,0,0
Panera,Fuji Apple Chicken Salad,Entree,550,32,6,880,37,22,30,6,0,0,2,0,0,2,0,0,0
Panera,Green Goddess Chicken Cobb Salad,Entree,500,28,6,1110,23,10,40,7,0,2,2,0,0,0,0,0,0
Panera,Harvest Medley Salad,Entree,660,37,6,620,71,31,12,6,2,0,2,0,0,2,0,0,0
Panera,Harvest Medley Chicken Salad,Entree,780,39,7,1110,73,32,36,7,2,0,2,0,0,2,0,0,0
Panera,Strawberry Poppyseed Chicken Salad,Entree,360,15,2,480,34,23,28,8,0,0,0,0,0,2,0,0,0
Panera,Strawberry Chicken Caprese Salad,Entree,600,36,14,1150,22,14,46,4,0,0,2,0,0,2,0,0,0
Panera,Italian Market Salad,Entree,680,48,17,2540,36,5,28,5,2,0,2,0,0,0,0,0,0
Panera,Bistro French Onion Soup,Entree,290,12,6,1990,33,13,9,1,2,2,2,0,0,0,0,0,0
Panera,Creamy Tomato Soup,Entree,370,23,13,1120,35,17,4,1,2,0,2,0,0,0,0,0,0
Panera,Cream of Chicken & Wild Rice Soup,Entree,280,16,8,1410,27,7,8,3,2,0,2,0,0,0,0,0,0
Panera,Homestyle Chicken Noodle Soup,Entree,180,5,1.5,1730,19,4,14,1,0,0,2,2,0,0,0,0,0
Panera,Broccoli Cheddar Soup,Entree,360,24,19,1520,25,9,13,1,2,0,2,0,0,0,0,0,0
Panera,Mac & Cheese,Entree,960,64,35,2300,67,15,32,0,2,0,2,2,0,0,0,0,0
Panera,Bacon Mac & Cheese,Entree,1040,71,37,2620,68,15,37,0,2,0,2,2,0,0,0,0,0
Panera,Rustic Baked Potato Soup,Entree,430,26,14,1660,38,6,14,2,0,0,2,0,0,0,0,0,0
Panera,Hearty Fireside Chili,Entree,410,15,7,1730,49,8,19,9,0,0,0,0,0,0,0,0,0
Panera,Autumn Squash Soup,Entree,330,17,7,1210,41,33,8,5,0,0,2,0,0,0,0,0,0
Panera,Bread Bowl Bistro French Onion Soup,Entree,860,13,4.5,2490,153,10,33,5,2,2,2,0,0,0,0,0,0
Panera,Bread Bowl Tomato Soup,Entree,920,20,9,1930,155,14,30,5,2,0,2,0,0,0,0,0,0
Panera,Bread Bowl Cream of Chicken & Wild Rice Soup,Entree,860,15,6,2100,149,7,32,6,2,0,2,0,0,0,0,0,0
Panera,Bread Bowl Homestyle Chicken Noodle Soup,Entree,790,8,1.5,2310,143,4,36,5,2,0,0,2,0,0,0,0,0
Panera,Bread Bowl Broccoli Cheddar Soup,Entree,910,20,13,2170,147,8,35,5,2,0,2,0,0,0,0,0,0
Panera,Bread Bowl Mac & Cheese,Entree,1150,36,18,2310,164,9,43,4,2,0,2,2,0,0,0,0,0
Panera,Bread Bowl Bacon Mac & Cheese,Entree,1190,40,19,2470,164,10,45,4,2,0,2,2,0,0,0,0,0
Panera,Bread Bowl Rustic Baked Potato Soup,Entree,940,21,9,2210,155,6,36,6,2,0,2,0,0,0,0,0,0
Panera,Bread Bowl Hearty Fireside Chili,Entree,940,14,5,2310,163,7,40,11,2,0,0,0,0,0,0,0,0
Panera,Bread Bowl Autumn Squash Soup,Entree,880,15,5,1970,158,24,32,8,2,0,2,0,0,0,0,0,0
Arby's,Curly Fries,Side,410,22,3,940,49,0,5,5,2,1,1,1,0,0,0,0,0
Arby's,Potato Cakes,Side,370,21,3,650,35,0,3,4,1,1,1,1,0,0,0,0,0
Arby's,Mozzarella Sticks,Side,440,23,9,1410,37,3,19,2,2,1,2,1,0,0,0,0,0
Arby's,Jalapeno Bites,Side,290,17,6,660,31,3,5,2,2,1,2,1,0,0,0,0,0
Arby's,Classic Roast Beef,Entree,360,14,5,970,37,5,23,2,2,2,0,0,0,0,0,0,2
Arby's,Double Roast Beef,Entree,510,24,9,1610,38,5,38,2,2,2,0,0,0,0,0,0,2
Arby's,Half Pound Roast Beef,Entree,610,30,12,2040,38,5,48,2,2,2,0,0,0,0,0,0,2
Arby's,Classic Beef N'Cheddar,Entree,450,21,6,1270,43,9,23,2,2,2,2,0,0,0,0,0,2
Arby's,Double Beef N'Cheddar,Entree,630,33,11,2090,46,10,39,2,2,2,2,0,0,0,0,0,2
Arby's,Half Pound Beef N'Cheddar,Entree,730,40,14,2520,46,10,49,2,2,2,2,0,0,0,0,0,2
Arby's,Classic French Dip & Swiss,Entree,600,33,11,2110,46,4,29,3,2,2,2,0,0,0,0,0,0
Arby's,Smokehouse Brisket,Entree,590,29,11,1190,48,13,35,3,2,0,2,2,0,0,0,0,1
Arby's,Deluxe Burger,Entree,600,33,15,1370,45,13,31,3,2,2,2,2,0,0,0,0,1
Arby's,Double Deluxe Burger,Entree,880,56,25,1830,45,13,50,3,2,2,2,2,0,0,0,0,1
Arby's,Big Cheesy Bacon Burger,Entree,710,41,19,1880,45,14,40,1,2,2,2,2,0,0,0,0,1
Arby's,Double Big Cheesy Bacon Burger,Entree,990,64,28,2350,45,14,59,3,2,2,2,2,0,0,0,0,1
Arby's,Crispy Chicken Sandwich,Entree,530,22,4.5,1410,59,13,24,4,2,0,0,2,0,0,0,0,1
Arby's,Buffalo Chicken Sandwich,Entree,530,22,4.5,2090,59,12,23,4,2,0,2,2,0,0,0,0,1
Arby's,Chicken Bacon Swiss Sandwich,Entree,650,30,9.5,1760,61,14,35,4,2,0,2,2,0,0,0,0,1
Arby's,Chicken Cordon Bleu,Entree,650,30,9,1790,59,11,35,4,2,0,2,2,0,0,0,0,1
Arby's,Ham & Swiss Melt,Entree,380,13,5,1370,40,5,26,2,2,0,2,2,0,0,0,0,2
Arby's,Roast Turkey Ranch & Bacon Sandwich,Entree,800,34,10,2480,79,16,46,5,2,2,2,2,0,0,0,0,0
Arby's,Greek Gyro,Entree,700,44,13,1370,55,6,23,4,2,2,2,2,0,0,0,0,0
Arby's,Roast Beef Gyro,Entree,540,29,7,1300,48,5,24,3,2,2,2,2,0,0,0,0,0
McDonald's,World Famous Fries,Side,320,15,2,260,43,0,5,4,2,0,2,0,0,0,1,0,0
McDonald's,Apple Slices,Side,15,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0
McDonald's,Hamburger,Entree,250,9,3.5,510,30,5,12,1,2,0,0,0,0,0,0,0,1
McDonald's,Cheeseburger,Entree,300,13,6,720,31,6,15,2,2,2,2,0,0,0,0,0,1
McDonald's,McDouble,Entree,390,20,9,920,32,6,22,2,2,2,2,0,0,0,0,0,1
McDonald's,Daily Double,Entree,490,31,11,810,30,5,22,2,2,2,2,2,0,0,0,0,1
McDonald's,Double Cheeseburger,Entree,440,24,11,1120,34,6,25,2,2,2,2,1,0,0,0,0,1
McDonald's,Quarter Pounder with Cheese,Entree,520,26,12,1140,42,10,30,2,2,2,2,1,0,0,0,0,2
McDonald's,Quarter Pounder with Cheese Deluxe,Entree,630,37,14,1210,44,11,30,3,2,2,2,2,0,0,0,0,2
McDonald's,Bacon Quarter Pounder with Cheese Deluxe,Entree,630,35,15,1470,43,10,36,3,2,2,2,0,0,0,0,0,2
McDonald's,Double Quarter Pounder with Cheese,Entree,740,42,20,1360,43,10,48,2,2,2,2,0,0,0,0,0,2
McDonald's,Big Mac,Entree,580,34,11,1060,45,7,25,3,2,2,2,2,0,0,0,0,2
McDonald's,McChicken,Entree,390,21,3.5,560,38,4,14,1,2,0,0,2,0,0,1,0,1
McDonald's,McCrispy,Entree,470,20,5,1140,46,9,26,1,2,0,2,0,0,0,1,0,1
McDonald's,Spicy McCrispy,Entree,530,26,4,1320,48,9,27,2,2,0,0,2,0,0,1,0,1
McDonald's,Deluxe McCrispy,Entree,530,26,4,1050,48,10,27,2,2,0,0,2,0,0,1,0,1
McDonald's,Spicy Deluxe McCrispy,Entree,530,26,4,1200,49,10,27,2,2,0,0,2,0,0,1,0,1
McDonald's,Hot Honey McCrispy,Entree,660,34,5,1610,62,17,33,2,0,0,2,2,0,0,1,0,1
McDonald's,Bacon Hot Honey McCrispy,Entree,770,43,8,1730,63,18,32,2,2,0,0,2,0,0,1,0,1
McDonald's,Filet-O-Fish,Entree,380,19,4,580,38,4,16,1,2,2,2,2,0,0,1,0,1
McDonald's,Chicken McNuggets,Entree,410,24,4,850,26,0,23,1,2,0,0,0,0,0,1,0,0
McDonald's,McCrispy Strips,Entree,460,23,3.5,1470,24,1,40,2,2,0,0,0,0,0,1,0,0
Burger King,French Fries,Side,370,16,2,270,54,1,5,4,1,1,1,1,0,0,1,0,0
Burger King,Onion Rings,Side,360,16,2.5,620,48,5,4,5,2,2,1,1,0,0,1,0,0
Burger King,Chicken Fries,Side,280,17,2.5,850,20,1,13,1,2,2,1,1,0,0,1,0,0
Burger King,Mozzarella Fries,Side,240,12,4,790,24,2,10,1,2,2,2,1,0,0,1,0,0
Burger King,Mott's Applesauce,Side,50,0,0,0,13,11,0,1,0,0,0,0,0,0,0,0,0
Burger King,Hamburger,Entree,250,10,4,560,29,7,13,1,2,2,0,0,0,0,0,0,
Burger King,Cheeseburger,Entree,290,13,6,780,31,7,15,1,2,2,2,0,0,0,0,0,
Burger King,Double Cheeseburger,Entree,400,21,9,810,32,8,24,1,2,2,2,0,0,0,0,0,
Burger King,Rodeo Burger,Entree,340,17,5,635,51,11,16,3,2,2,1,1,0,0,1,0,2
Burger King,Rodeo Double Cheeseburger,Entree,530,32,14,1160,37,11,32,3,2,2,2,1,0,0,1,0,2
Burger King,Whopper Jr,Entree,330,19,5,560,30,7,15,2,2,2,0,2,0,0,0,0,2
Burger King,Whopper,Entree,670,41,12,1170,54,14,32,3,2,2,0,2,0,0,0,0,2
Burger King,Double Whopper Jr,Entree,450,28,11,625,32,7,27,2,2,2,0,2,0,0,0,0,2
Burger King,Double Whopper ,Entree,920,60,20,1240,58,15,53,3,2,2,0,2,0,0,0,0,2
Burger King,Bacon Double Cheeseburger,Entree,440,24,11,970,32,8,27,1,2,2,2,2,0,0,0,0,2
Burger King,BBQ Bacon Whopper Jr,Entree,390,24,7,730,32,10,18,2,2,2,2,2,0,0,0,0,2
Burger King,Impossible Whopper,Entree,630,34,10,1350,62,14,29,6,2,2,0,2,0,0,0,0,2
